Temperature,Humidity,Moisture,Nitrogen,Phosphorus,Potassium,PH,Light_Intensity,Yield_Rate,Target_Disease
15.62,53.19,53.3,21.77,17.96,16.84,5.37,866.1,40.63,Root_Rot
36.22,41.7,18.45,37.45,17.98,46.26,6.75,665.3,45.22,Healthy
35.31,68.61,45.93,32.33,21.16,42.3,5.58,887.9,40.73,Early_Blight
35.02,67.32,50.19,11.2,49.77,47.76,6.8,981.0,49.17,Early_Blight
29.21,83.59,58.96,35.41,41.54,42.25,5.15,910.9,46.61,Root_Rot
31.35,86.75,35.9,48.03,25.98,19.36,7.53,856.4,49.12,Bacterial_Leaf_Spot
24.55,83.26,20.85,45.96,13.71,39.45,7.76,336.5,42.98,Powdery_Mildew
32.41,88.25,23.51,45.74,20.58,33.26,7.63,577.1,43.59,Bacterial_Leaf_Spot
22.07,65.77,59.0,40.18,31.4,23.74,4.99,811.6,42.53,Root_Rot
36.18,87.74,23.54,32.37,31.04,33.45,4.94,299.2,27.79,Early_Blight
25.76,40.97,32.94,15.63,30.0,22.59,4.92,548.8,34.48,Healthy
37.95,74.96,56.27,10.93,28.06,13.97,4.81,375.7,31.8,Root_Rot
14.03,84.14,49.37,15.48,31.7,47.01,7.51,471.8,49.02,Rust
22.63,82.14,48.09,46.85,21.62,39.44,5.98,631.3,47.9,Rust
25.28,94.1,22.4,35.88,28.43,47.57,7.64,284.8,42.0,Powdery_Mildew
17.66,29.13,56.11,13.71,38.77,46.61,5.85,274.3,37.84,Healthy
21.37,82.93,27.98,30.97,23.34,37.71,7.46,292.1,48.47,Powdery_Mildew
36.22,37.17,23.89,44.45,23.47,13.37,5.29,901.3,33.44,Healthy
34.44,35.95,53.28,43.25,21.79,44.75,7.38,271.2,38.5,Healthy
18.66,80.19,40.06,22.17,44.56,49.25,5.14,507.5,47.9,Healthy
20.52,87.54,64.71,18.28,12.47,33.53,7.37,657.4,49.52,Rust
19.93,93.86,51.75,25.51,27.88,14.19,7.14,526.0,55.65,Rust
23.74,86.65,47.57,46.42,47.93,47.44,7.46,345.5,46.94,Powdery_Mildew
18.97,87.35,59.28,19.53,28.36,48.65,6.87,549.3,49.32,Rust
40.99,81.74,31.19,31.21,9.99,37.48,6.68,754.3,37.9,Early_Blight
36.71,48.57,52.1,13.74,32.2,31.15,4.9,210.2,39.07,Root_Rot
18.29,29.91,58.75,12.52,39.5,47.38,5.81,289.4,43.77,Healthy
30.12,74.35,50.77,29.04,21.7,41.2,7.58,420.5,47.43,Early_Blight
34.1,31.71,56.94,43.01,21.0,19.86,5.17,765.4,41.39,Root_Rot
25.14,84.04,36.62,48.29,27.75,30.54,7.61,980.5,41.03,Bacterial_Leaf_Spot
31.07,78.95,13.29,43.42,46.86,39.06,7.52,365.4,40.86,Bacterial_Leaf_Spot
29.18,86.52,16.08,47.22,35.72,28.29,7.88,787.0,47.36,Bacterial_Leaf_Spot
22.87,92.76,42.09,23.35,17.96,40.47,7.57,251.8,35.59,Powdery_Mildew
34.36,75.94,24.28,36.86,42.73,15.76,7.02,871.5,46.08,Healthy
38.34,90.08,25.92,25.58,47.21,49.3,6.27,989.1,45.93,Early_Blight
32.95,75.98,61.04,32.27,42.46,20.51,5.98,915.3,45.16,Early_Blight
31.6,77.04,26.39,18.29,35.14,36.25,4.78,352.0,32.86,Early_Blight
22.3,83.84,49.77,13.32,18.33,26.4,5.61,280.4,37.99,Powdery_Mildew
12.31,90.55,22.72,19.86,16.14,38.86,7.23,765.9,34.67,Healthy
36.41,80.22,56.49,28.36,44.4,33.18,5.27,583.2,46.16,Root_Rot
21.4,86.11,56.63,14.11,12.9,39.68,6.58,829.1,52.67,Rust
23.58,90.23,54.0,41.12,47.25,16.8,7.92,561.3,48.48,Rust
23.17,81.37,60.88,40.44,38.66,38.27,6.48,257.2,54.26,Powdery_Mildew
14.68,63.78,21.27,11.26,20.16,28.77,6.25,681.8,34.74,Healthy
15.37,92.71,50.11,43.77,21.25,24.13,5.8,779.0,45.8,Rust
36.1,60.52,54.07,20.92,10.37,33.42,6.9,602.3,40.52,Healthy
24.3,89.2,34.1,47.17,33.04,23.84,7.32,350.3,48.27,Healthy
20.22,87.93,64.66,32.55,44.92,34.39,5.41,557.2,50.96,Root_Rot
26.23,81.63,17.63,28.38,21.29,47.85,7.99,574.6,47.24,Early_Blight
28.19,96.82,57.06,12.22,31.9,30.31,8.09,259.0,50.78,Early_Blight
12.0,51.45,57.47,25.43,28.68,17.24,6.13,743.7,38.08,Healthy
22.65,87.74,21.77,14.56,39.82,29.79,5.22,265.8,28.07,Powdery_Mildew
24.06,85.98,31.79,41.01,15.61,44.59,4.97,332.9,36.37,Powdery_Mildew
27.26,76.78,9.1,33.97,38.96,11.39,4.83,613.8,27.5,Early_Blight
30.08,68.31,22.29,48.69,12.68,38.8,6.93,670.9,41.42,Rust
15.8,92.37,54.48,16.91,15.27,28.04,6.77,613.9,41.48,Rust
29.4,88.9,62.69,18.87,38.4,19.26,5.39,517.7,48.95,Root_Rot
32.56,74.28,45.7,31.15,15.06,32.73,5.51,916.7,42.19,Early_Blight
21.37,85.66,40.54,24.13,16.09,22.51,7.25,302.9,37.59,Powdery_Mildew
40.09,82.9,37.78,38.81,11.42,40.88,7.33,833.0,46.67,Bacterial_Leaf_Spot
20.27,64.74,16.34,24.47,33.37,16.62,5.97,805.0,34.25,Healthy
33.54,66.12,42.34,27.98,37.99,11.42,5.04,987.0,38.1,Early_Blight
33.84,83.59,24.51,31.03,29.27,15.08,5.93,454.7,39.51,Early_Blight
15.1,57.93,9.29,13.69,30.23,30.34,7.19,524.6,44.56,Healthy
15.91,42.09,55.72,23.58,23.44,48.88,6.84,407.7,44.28,Healthy
38.1,59.09,53.05,40.27,15.89,14.05,5.35,864.1,39.39,Root_Rot
36.72,32.45,40.51,30.5,13.5,14.38,6.47,878.4,27.01,Healthy
22.78,52.88,53.18,16.41,24.31,48.17,6.57,274.8,37.27,Healthy
31.41,84.15,16.55,46.94,24.25,46.51,7.86,918.9,45.22,Bacterial_Leaf_Spot
25.52,79.58,53.74,31.36,48.22,23.93,7.57,452.3,56.37,Early_Blight
34.38,59.3,55.07,44.1,47.25,33.28,5.35,579.7,47.98,Root_Rot
22.61,69.24,34.52,48.44,39.87,36.34,5.59,554.4,32.95,Healthy
40.49,92.67,62.54,21.68,50.12,13.89,6.5,386.2,52.65,Early_Blight
17.84,86.72,61.85,23.63,45.48,49.16,6.56,320.6,50.17,Rust
18.19,69.23,49.15,25.77,28.46,16.39,5.7,235.5,35.0,Healthy
34.12,86.77,41.74,45.72,41.81,20.9,7.4,416.3,44.41,Bacterial_Leaf_Spot
33.51,56.2,34.85,15.93,24.5,20.73,7.27,857.5,35.3,Healthy
28.91,90.17,18.0,23.86,40.76,49.26,5.69,549.0,38.18,Early_Blight
33.71,40.9,62.56,37.16,39.54,17.89,7.63,763.0,56.1,Healthy
19.54,34.09,51.11,24.41,28.82,15.76,5.5,771.9,45.81,Root_Rot
36.96,77.25,45.76,31.67,25.57,33.48,6.79,611.6,39.23,Early_Blight
26.24,83.57,43.03,49.36,24.01,12.29,8.06,549.5,51.54,Bacterial_Leaf_Spot
29.13,62.63,64.21,22.53,26.73,21.68,6.72,674.6,44.86,Healthy
15.44,40.48,52.3,29.28,27.45,21.92,4.88,719.7,33.97,Root_Rot
25.46,87.85,23.36,46.33,15.55,22.92,7.91,344.5,40.08,Powdery_Mildew
36.25,76.33,52.36,27.01,38.56,30.71,7.53,856.4,51.86,Early_Blight
40.43,29.59,55.69,21.01,26.41,13.64,5.57,440.0,30.66,Root_Rot
18.55,86.57,62.56,26.29,36.4,37.57,6.11,588.5,55.6,Rust
27.82,56.67,36.03,11.66,34.53,14.41,5.69,516.8,35.27,Healthy
21.03,66.58,56.05,30.2,50.18,40.42,5.34,533.9,39.92,Root_Rot
30.8,83.21,58.63,47.31,47.09,30.84,7.72,848.2,54.89,Bacterial_Leaf_Spot
24.39,62.96,55.69,29.72,43.5,48.98,5.47,951.3,41.73,Root_Rot
14.25,27.67,59.87,20.62,24.14,47.03,5.15,747.6,43.37,Root_Rot
25.77,77.76,14.02,44.27,28.02,22.59,7.77,961.7,47.32,Bacterial_Leaf_Spot
24.19,88.43,60.33,27.44,20.37,13.39,7.76,277.3,53.38,Powdery_Mildew
24.26,41.71,30.53,47.44,15.98,41.1,5.84,690.9,31.29,Healthy
32.43,93.6,56.27,34.18,15.6,48.38,6.7,629.7,45.64,Early_Blight
31.39,71.92,12.73,20.53,19.74,12.05,5.09,772.5,28.02,Early_Blight
23.56,85.17,13.02,19.54,33.77,42.97,5.8,315.2,37.82,Powdery_Mildew
20.42,89.68,54.98,39.83,13.79,47.94,6.75,583.7,46.43,Rust
34.2,85.66,33.64,24.58,9.77,18.78,7.55,697.0,37.77,Early_Blight
32.74,44.63,48.06,21.5,21.79,35.6,7.45,380.6,39.39,Healthy
22.62,91.62,24.67,16.55,25.99,45.08,7.75,342.5,42.34,Powdery_Mildew
30.9,84.56,25.09,34.48,42.44,19.86,7.63,653.7,41.23,Early_Blight
23.69,95.49,11.37,18.19,24.28,30.52,5.53,555.7,33.82,Healthy
33.52,53.36,10.1,45.7,15.85,28.77,4.96,288.3,27.16,Healthy
26.57,86.67,42.97,18.72,44.69,27.49,6.57,799.9,50.11,Early_Blight
36.17,93.15,50.13,16.99,37.05,19.9,5.19,927.6,41.12,Root_Rot
39.04,80.07,54.64,30.3,36.76,24.99,4.94,651.4,45.26,Root_Rot
30.07,83.11,9.63,47.49,11.59,27.36,7.83,411.2,34.92,Bacterial_Leaf_Spot
27.69,32.25,25.22,33.66,43.28,13.61,5.59,219.1,30.94,Healthy
39.39,32.81,30.74,27.34,49.43,37.35,7.83,502.8,55.17,Healthy
33.5,83.51,46.34,20.3,17.76,27.67,7.59,731.3,43.54,Early_Blight
24.96,89.01,61.08,46.57,12.32,49.1,7.91,743.1,57.98,Early_Blight
31.79,25.2,45.86,17.84,9.57,19.29,8.11,390.9,38.99,Healthy
21.1,85.3,17.63,42.66,15.96,37.45,7.55,390.0,37.2,Healthy
36.11,82.0,10.33,43.08,20.51,29.67,7.58,637.0,40.23,Bacterial_Leaf_Spot
33.86,91.04,15.96,46.38,35.45,46.87,7.57,856.8,45.87,Bacterial_Leaf_Spot
24.3,90.73,27.09,24.75,43.11,49.5,6.61,317.4,40.32,Powdery_Mildew
31.57,93.22,37.9,45.37,30.2,31.75,7.34,727.5,54.17,Bacterial_Leaf_Spot
18.03,87.71,61.09,11.03,25.19,45.77,7.35,384.6,50.58,Rust
21.4,94.31,55.65,20.63,25.34,21.94,6.55,607.9,41.97,Rust
31.26,83.66,33.51,30.16,32.45,30.95,7.52,293.3,41.86,Early_Blight
32.92,90.93,9.78,12.84,46.95,46.74,6.94,287.6,40.98,Early_Blight
39.25,87.38,17.29,31.14,43.35,26.9,5.19,593.9,34.28,Early_Blight
27.85,66.18,24.0,19.79,22.2,20.24,6.82,320.6,30.83,Early_Blight
23.48,73.32,12.84,37.76,34.37,9.89,5.16,806.6,33.93,Healthy
27.09,41.41,22.14,11.54,43.92,36.14,6.02,929.5,39.99,Healthy
20.65,29.58,18.68,47.62,32.31,40.31,8.05,556.9,49.4,Healthy
20.69,92.14,50.49,40.64,27.82,21.26,6.26,806.5,45.65,Rust
33.59,57.33,57.04,46.93,31.6,16.38,6.86,617.6,49.84,Healthy
16.36,90.03,61.37,27.65,22.07,28.52,5.98,991.4,48.04,Rust
28.31,66.17,11.56,12.92,34.11,16.02,5.0,777.3,35.1,Rust
27.93,85.59,23.74,46.17,36.56,33.04,7.42,524.3,46.57,Bacterial_Leaf_Spot
36.03,89.13,13.68,34.24,32.07,18.78,7.16,560.9,38.67,Early_Blight
21.73,88.74,57.3,27.02,18.57,13.63,7.42,911.7,52.85,Rust
36.73,57.15,60.84,20.57,14.5,24.62,8.15,728.3,48.62,Healthy
22.27,90.57,45.03,24.5,21.45,39.45,7.63,282.4,47.65,Powdery_Mildew
29.34,87.19,59.77,47.78,46.57,13.12,7.67,645.5,56.29,Bacterial_Leaf_Spot
28.15,61.15,37.55,33.54,9.78,16.06,7.2,341.9,35.65,Healthy
17.41,29.13,38.86,15.59,38.05,43.55,6.51,774.0,39.61,Healthy
16.6,78.89,60.57,25.0,22.48,22.61,5.46,545.4,31.37,Root_Rot
13.94,84.52,42.38,42.04,43.1,18.29,6.38,281.8,37.59,Healthy
31.62,84.68,24.95,47.91,30.5,13.88,7.82,360.0,38.77,Bacterial_Leaf_Spot
34.36,45.63,55.52,31.84,33.18,12.56,5.24,774.9,40.74,Root_Rot
32.27,84.53,15.87,29.47,12.78,33.12,5.93,508.7,34.51,Early_Blight
21.65,88.37,55.01,15.46,37.82,33.45,5.65,1022.9,47.88,Root_Rot
30.6,57.7,59.65,48.71,49.35,13.17,5.68,947.0,48.56,Root_Rot
29.38,57.62,57.71,26.69,31.01,14.13,5.49,691.4,40.04,Root_Rot
31.04,31.6,57.24,31.03,46.28,35.31,5.39,867.9,44.08,Root_Rot
34.37,56.19,34.23,30.43,28.01,40.26,5.5,657.1,35.97,Healthy
20.1,77.79,50.42,13.81,39.9,29.53,7.7,239.0,37.15,Healthy
33.46,82.36,39.47,43.07,26.31,20.87,6.0,584.2,39.88,Healthy
24.01,82.57,39.69,48.56,50.06,17.03,8.01,310.0,45.27,Powdery_Mildew
34.51,81.77,17.81,11.97,31.91,42.6,5.83,274.1,38.04,Early_Blight
35.31,32.53,30.75,46.61,20.37,16.81,6.34,562.1,34.15,Healthy
37.92,45.23,40.45,28.69,23.08,29.24,6.07,872.9,46.73,Healthy
21.92,90.68,63.13,24.33,24.4,18.46,6.52,577.6,48.88,Rust
22.72,87.32,20.2,31.45,28.19,33.42,5.48,386.0,35.63,Healthy
22.01,61.03,57.11,31.14,18.9,18.0,4.94,794.9,37.04,Root_Rot
25.58,83.51,29.33,22.85,35.36,22.21,8.15,248.8,47.51,Powdery_Mildew
33.3,65.25,53.31,30.77,22.29,34.91,6.71,565.8,50.38,Healthy
32.71,50.84,59.29,12.68,17.46,29.96,5.21,392.8,37.87,Root_Rot
32.1,84.03,48.43,15.52,41.45,35.5,5.21,284.1,40.31,Early_Blight
13.1,41.31,14.04,12.87,39.92,24.35,7.25,809.2,34.56,Healthy
28.72,60.74,31.09,22.68,25.37,22.41,6.68,768.7,33.09,Healthy
15.65,42.48,10.4,24.16,42.81,44.16,5.64,499.2,31.61,Healthy
21.54,92.75,40.48,45.49,15.32,25.64,6.74,284.3,42.79,Powdery_Mildew
26.92,56.79,22.75,27.86,43.35,44.47,6.48,448.0,42.57,Healthy
24.77,85.16,24.49,45.9,13.82,43.22,7.73,334.7,37.52,Powdery_Mildew
22.86,83.47,16.32,47.45,30.43,17.36,7.36,267.1,48.39,Powdery_Mildew
24.11,68.43,44.75,16.28,25.93,15.02,7.97,411.3,43.41,Early_Blight
27.09,82.03,62.87,47.1,12.84,15.9,7.9,727.8,54.11,Bacterial_Leaf_Spot
34.92,71.28,40.4,29.4,22.92,42.85,6.9,338.1,38.13,Early_Blight
18.52,42.49,14.15,33.46,23.48,45.8,5.49,727.0,36.57,Healthy
38.82,79.98,45.22,23.98,47.24,14.44,5.56,662.1,40.75,Early_Blight
23.65,82.16,9.11,26.07,38.49,43.89,5.85,266.5,31.81,Bacterial_Leaf_Spot
39.84,40.75,28.09,47.08,12.79,15.29,6.42,353.4,29.08,Healthy
37.58,51.58,57.92,32.66,41.79,15.47,5.51,791.0,48.62,Root_Rot
27.88,77.47,27.0,14.45,43.97,39.11,7.6,951.8,45.06,Early_Blight
22.22,94.1,27.63,34.81,50.15,21.76,7.26,248.3,45.35,Bacterial_Leaf_Spot
18.68,73.68,14.29,28.57,16.06,20.86,6.49,494.6,29.84,Healthy
25.71,91.38,24.78,32.95,43.53,13.24,7.35,967.0,49.4,Early_Blight
23.15,90.8,59.13,15.53,46.88,24.22,7.54,422.9,49.23,Rust
33.31,66.48,8.67,15.1,36.17,48.51,7.52,973.8,39.71,Early_Blight
32.97,83.2,45.54,19.3,20.07,44.51,7.81,429.7,44.04,Early_Blight
13.24,88.35,59.34,18.84,11.42,47.84,6.54,450.3,37.68,Rust
38.93,93.01,42.77,28.52,28.06,13.05,8.01,703.1,46.08,Early_Blight
32.68,77.64,14.89,26.87,19.37,22.68,5.25,409.5,25.73,Early_Blight
23.18,79.41,56.72,45.3,45.53,18.35,5.13,783.5,40.58,Root_Rot
22.42,81.73,42.48,44.98,41.63,45.96,7.43,328.0,48.71,Powdery_Mildew
17.19,79.86,63.76,41.04,45.94,46.81,5.17,595.1,49.19,Root_Rot
33.26,49.27,32.04,31.19,29.23,44.73,5.29,684.1,38.09,Healthy
37.14,89.21,52.24,12.68,25.53,18.99,7.48,864.6,49.31,Early_Blight
16.93,88.73,63.57,29.05,28.98,21.92,5.67,376.3,49.53,Root_Rot
22.41,82.9,54.3,45.1,35.47,46.84,6.17,270.2,53.62,Powdery_Mildew
29.78,87.66,57.05,32.96,40.17,41.55,5.05,925.7,53.17,Root_Rot
11.75,84.37,60.32,21.03,27.28,38.11,5.01,699.4,37.64,Root_Rot
32.59,42.48,40.76,33.79,25.13,39.69,5.1,345.2,30.23,Healthy
34.38,79.27,58.99,44.4,19.42,46.52,7.63,858.0,57.14,Bacterial_Leaf_Spot
41.15,66.57,37.78,11.45,36.8,39.72,6.3,871.5,43.2,Early_Blight
33.37,70.36,56.5,14.59,23.31,21.28,8.01,782.3,50.14,Early_Blight
21.6,82.12,38.85,47.5,32.87,41.91,8.07,344.9,47.2,Powdery_Mildew
30.47,76.24,45.47,11.61,48.19,20.5,7.35,411.3,43.89,Early_Blight
41.0,38.66,52.54,17.6,16.76,30.82,6.66,639.8,43.86,Healthy
34.06,49.64,40.93,41.36,40.54,27.97,6.47,904.2,56.94,Healthy
40.4,79.57,10.31,30.02,22.83,42.3,5.81,320.5,34.12,Early_Blight
26.02,73.62,21.51,18.56,14.09,33.14,5.44,898.9,37.35,Early_Blight
27.85,37.0,46.29,38.42,14.6,34.37,6.34,387.2,40.14,Healthy
16.55,38.08,14.28,23.81,35.63,22.8,7.27,791.2,38.38,Healthy
15.59,61.46,54.31,29.71,10.01,36.63,5.3,241.9,38.37,Root_Rot
13.65,69.35,44.44,49.86,30.13,30.71,6.93,897.6,54.99,Rust
38.15,83.93,32.2,21.44,25.17,49.28,6.44,443.6,38.78,Early_Blight
26.53,77.52,37.77,20.79,36.13,46.74,6.45,974.5,38.28,Early_Blight
14.69,80.19,53.47,42.49,46.86,19.06,5.09,589.7,41.06,Root_Rot
35.85,95.52,28.35,19.25,22.95,28.27,5.62,492.2,32.91,Early_Blight
42.29,88.44,48.07,24.0,23.21,48.96,8.13,983.7,58.95,Root_Rot
27.68,30.79,25.88,35.33,42.77,14.04,5.62,237.3,30.44,Healthy
23.19,88.91,60.44,42.4,31.91,43.3,7.22,573.8,59.49,Rust
32.18,38.27,52.61,43.07,18.82,12.36,7.47,838.9,44.4,Healthy
38.7,79.22,34.88,30.96,48.94,50.54,4.92,572.4,40.76,Early_Blight
20.34,90.03,60.68,48.72,47.46,41.69,7.73,925.0,57.86,Rust
31.15,68.14,35.33,9.85,27.06,23.03,7.94,534.2,46.09,Early_Blight
25.17,82.72,26.64,42.16,40.98,17.7,5.38,253.7,34.07,Powdery_Mildew
22.92,74.43,55.66,32.99,12.29,40.39,5.5,220.0,40.25,Root_Rot
20.88,84.71,18.38,47.22,26.75,18.25,7.44,272.7,38.1,Powdery_Mildew
28.42,36.21,58.46,30.32,46.69,15.27,5.45,524.6,41.97,Root_Rot
29.62,67.81,56.54,11.09,15.59,14.54,8.23,725.9,41.71,Early_Blight
21.55,91.01,40.43,14.61,24.49,21.44,5.28,290.6,30.4,Powdery_Mildew
29.77,83.33,41.71,45.15,25.97,12.26,7.48,849.5,54.2,Bacterial_Leaf_Spot
32.99,83.94,21.91,46.99,44.73,35.86,7.7,650.8,46.4,Powdery_Mildew
24.3,87.01,45.14,48.72,45.53,22.68,7.58,237.5,46.72,Powdery_Mildew
34.3,78.82,42.49,45.28,25.92,33.01,6.36,679.7,47.44,Healthy
36.85,78.97,50.8,21.09,9.98,14.07,8.01,809.2,41.4,Early_Blight
34.76,89.07,41.53,22.43,27.74,36.88,5.72,535.2,41.22,Early_Blight
30.74,38.59,9.91,44.97,32.58,16.1,7.4,872.2,46.25,Healthy
13.65,44.0,62.85,18.15,42.2,12.78,5.35,689.3,43.47,Root_Rot
30.44,79.39,37.7,22.62,11.12,32.14,5.62,624.8,34.77,Early_Blight
21.62,91.86,54.74,34.19,37.98,16.75,5.87,340.4,43.67,Powdery_Mildew
20.67,92.35,55.8,46.7,44.3,13.96,7.6,699.5,48.35,Rust
15.19,49.58,60.17,14.65,49.68,47.5,5.59,596.6,52.59,Root_Rot
26.41,86.62,19.33,47.62,11.85,21.98,7.91,462.4,36.2,Bacterial_Leaf_Spot
31.09,81.69,64.74,46.1,23.11,14.31,7.39,879.8,53.13,Bacterial_Leaf_Spot
22.25,86.1,51.26,31.73,40.04,17.8,7.48,278.6,48.23,Powdery_Mildew
34.08,52.16,64.35,21.15,36.9,17.99,4.86,261.2,42.26,Root_Rot
13.73,86.69,62.28,18.2,29.89,36.67,4.99,827.8,42.09,Root_Rot
21.69,65.23,21.89,13.54,28.9,23.44,7.04,929.7,43.25,Healthy
38.16,88.23,57.38,19.58,25.29,46.19,5.7,662.0,51.64,Root_Rot
20.39,84.79,41.72,26.72,24.23,43.11,7.08,237.7,40.19,Powdery_Mildew
23.78,84.65,42.81,12.63,34.38,14.05,6.92,274.8,33.31,Powdery_Mildew
22.32,92.06,62.62,12.0,46.9,45.98,7.5,755.1,60.28,Rust
41.16,73.39,53.21,15.23,25.83,10.73,8.03,979.9,52.58,Early_Blight
30.92,55.17,53.94,34.88,16.84,29.55,7.87,407.0,44.86,Healthy
34.25,87.11,61.96,23.99,17.89,21.64,7.67,864.7,57.7,Early_Blight
24.63,86.18,22.11,43.28,46.58,16.68,6.11,224.7,41.5,Powdery_Mildew
20.47,77.74,59.16,35.25,23.27,31.96,5.28,364.1,42.13,Root_Rot
33.54,74.51,54.58,46.35,25.24,19.87,5.51,741.9,45.31,Root_Rot
28.37,27.0,44.79,43.21,44.93,27.26,6.53,391.9,36.26,Healthy
22.54,30.8,28.09,17.39,32.58,13.23,7.18,524.1,36.45,Healthy
27.96,80.78,24.7,47.91,13.41,39.32,7.54,746.4,38.98,Bacterial_Leaf_Spot
22.6,82.2,36.68,28.81,35.37,31.63,7.69,262.2,55.26,Powdery_Mildew
23.66,85.38,62.63,46.32,29.08,35.04,7.39,991.9,55.8,Rust
27.41,81.93,54.33,43.35,14.89,41.15,7.79,811.1,55.07,Bacterial_Leaf_Spot
20.22,91.41,59.08,19.48,29.11,14.41,6.72,540.9,40.91,Rust
41.21,81.33,64.37,25.04,25.6,19.8,6.73,832.8,56.38,Rust
35.2,80.32,27.78,23.13,11.98,40.42,7.84,362.5,38.22,Early_Blight
23.6,26.17,48.5,31.06,19.41,30.96,4.8,757.3,41.3,Healthy
14.5,86.85,49.52,47.18,43.91,18.4,5.63,275.5,38.99,Rust
17.88,90.2,53.11,33.75,45.78,39.08,6.57,300.9,45.84,Bacterial_Leaf_Spot
13.77,87.44,59.79,36.01,37.17,31.83,6.45,489.0,43.66,Rust
11.71,30.99,62.59,36.96,19.2,20.99,5.1,776.9,47.61,Root_Rot
33.36,75.92,64.3,41.11,42.3,43.59,5.15,243.8,41.92,Root_Rot
40.49,82.66,33.13,43.8,49.59,43.54,8.01,852.6,55.67,Bacterial_Leaf_Spot
23.21,85.48,47.87,13.57,35.01,15.28,7.01,247.6,44.17,Powdery_Mildew
13.85,29.67,52.36,13.63,17.26,49.79,7.16,634.4,34.46,Healthy
21.31,93.84,44.24,44.48,14.89,28.64,6.8,249.7,44.94,Powdery_Mildew
37.27,84.06,58.83,20.35,46.05,17.84,5.43,777.7,46.5,Root_Rot
22.23,79.91,42.42,14.59,46.34,30.57,7.93,318.1,50.09,Healthy
31.71,91.47,52.16,29.72,11.99,46.83,5.83,866.9,45.67,Early_Blight
29.92,63.9,62.27,45.08,39.84,35.98,5.36,447.9,38.52,Root_Rot
20.41,88.96,52.43,14.82,20.94,22.74,7.77,692.4,44.18,Rust
15.3,93.36,51.35,35.07,48.78,10.81,6.86,567.6,42.16,Rust
34.39,71.44,17.96,12.98,30.9,24.52,8.17,731.9,46.49,Early_Blight
21.8,82.87,32.12,28.64,39.94,18.15,6.46,420.0,41.42,Healthy
23.7,67.77,59.13,45.72,36.97,33.05,5.61,647.8,52.51,Root_Rot
24.91,82.15,23.75,24.21,33.61,21.29,8.16,263.3,48.46,Powdery_Mildew
13.4,34.74,63.4,40.15,42.42,30.92,5.56,664.7,48.27,Root_Rot
20.53,87.65,60.29,31.43,48.69,13.27,6.05,808.4,52.07,Rust
31.29,72.91,50.1,14.03,23.68,30.57,6.88,458.0,36.45,Early_Blight
31.61,81.12,23.4,10.16,49.19,19.66,5.53,643.3,34.96,Early_Blight
21.32,89.28,51.88,43.82,32.55,45.18,5.68,345.7,48.77,Rust
22.15,81.56,54.4,48.02,24.36,19.41,8.06,235.8,41.78,Powdery_Mildew
37.52,75.53,62.8,19.46,12.76,14.19,5.02,376.2,39.45,Root_Rot
15.6,55.6,57.15,38.53,21.64,33.6,5.45,844.9,41.83,Root_Rot
21.42,84.48,49.61,13.95,33.38,17.67,7.01,269.6,38.76,Powdery_Mildew
35.6,89.32,8.19,16.93,25.89,32.81,8.1,782.6,46.57,Early_Blight
34.04,68.9,50.14,29.52,28.65,39.59,5.72,334.8,41.07,Root_Rot
30.5,57.54,62.69,25.56,18.27,26.78,4.93,662.4,38.75,Root_Rot
34.32,69.36,10.41,16.87,49.69,36.45,7.81,458.1,41.51,Early_Blight
30.78,66.45,29.2,21.83,28.14,43.52,5.04,567.1,34.09,Early_Blight
19.76,90.28,51.61,19.23,36.2,13.44,6.04,830.3,43.05,Rust
31.94,74.02,13.94,29.43,23.43,30.59,5.06,740.3,30.95,Early_Blight
16.63,44.52,13.68,15.23,15.35,21.93,7.8,814.7,36.06,Healthy
15.34,85.5,60.4,37.41,43.88,46.53,6.61,885.4,55.54,Rust
29.65,81.38,25.06,18.01,41.96,18.15,5.09,260.1,25.89,Early_Blight
23.5,89.87,40.67,42.69,17.74,28.61,7.92,299.9,50.65,Powdery_Mildew
28.22,84.11,28.27,27.41,28.95,36.49,5.18,392.5,35.76,Early_Blight
33.59,65.6,59.12,11.7,33.18,40.53,6.78,859.1,49.87,Early_Blight
40.36,76.55,56.99,13.39,37.25,46.19,4.89,398.7,42.07,Bacterial_Leaf_Spot
34.6,48.63,61.13,37.42,40.44,18.72,7.47,821.2,53.33,Healthy
27.77,86.09,14.25,21.62,25.5,42.41,5.53,901.6,27.85,Early_Blight
24.47,92.09,28.08,11.74,42.53,20.42,5.16,244.5,27.61,Powdery_Mildew
18.68,86.97,52.31,41.4,32.3,34.07,5.37,334.5,42.61,Root_Rot
40.55,29.34,51.52,17.91,44.67,27.52,5.63,684.1,42.39,Root_Rot
23.85,33.32,56.26,21.45,24.08,41.06,5.41,829.7,42.56,Root_Rot
39.53,77.38,34.94,14.08,37.25,34.77,4.83,803.9,29.8,Early_Blight
23.24,84.11,12.46,20.18,12.04,41.7,7.01,245.1,34.63,Powdery_Mildew
11.9,40.33,42.14,19.09,16.41,33.75,5.94,593.5,35.05,Healthy
40.85,56.47,38.95,18.02,44.92,23.02,5.83,271.3,32.29,Healthy
22.57,24.27,14.6,31.68,35.07,18.41,6.6,739.3,32.27,Healthy
39.21,81.51,49.66,20.7,35.81,19.41,7.58,319.8,43.48,Early_Blight
